game_id,season,game_date,game_month,home_team,home_team_abbr,away_team,away_team_abbr,ballpark,ballpark_city,park_factor,attendance,home_sp_name,home_sp_player_id,home_sp_era,home_sp_whip,home_sp_k9,home_sp_bb9,home_sp_innings_pitched,home_sp_wins,home_sp_losses,home_sp_days_rest,away_sp_name,away_sp_player_id,away_sp_era,away_sp_whip,away_sp_k9,away_sp_bb9,away_sp_innings_pitched,away_sp_wins,away_sp_losses,away_sp_days_rest,home_lineup_avg_ops,home_lineup_avg_ba,home_lineup_total_hr,home_lineup_avg_krate,home_lineup_avg_bbrate,home_lineup_avg_skill,away_lineup_avg_ops,away_lineup_avg_ba,away_lineup_total_hr,away_lineup_avg_krate,away_lineup_avg_bbrate,away_lineup_avg_skill,home_team_wins,home_team_losses,home_team_win_pct,home_team_run_diff,home_team_last10_wins,home_team_home_win_pct,home_team_runs_for,home_team_runs_against,away_team_wins,away_team_losses,away_team_win_pct,away_team_run_diff,away_team_last10_wins,away_team_away_win_pct,away_team_runs_for,away_team_runs_against,weather_condition,temperature_f,wind_mph,wind_direction,humidity_pct,precipitation_chance,ump_k_rate_bias,sp_era_diff,sp_whip_diff,sp_k9_diff,sp_bb9_diff,lineup_ops_diff,lineup_skill_diff,win_pct_diff,run_diff_diff,last10_wins_diff,home_win_prob_true,home_runs_scored,away_runs_scored,total_runs,run_margin,winner,loser
239,3,2024-07-28,7,Lakeside Beach Bums,LBB,Waukesha Foxes,WKF,Beach Bums Ballpark,Lake Geneva,1.05,1674,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.735,0.271,3,0.204,0.045,0.466,0.759,0.275,12,0.158,0.056,0.471,0,11,0.5,-6,4,0.385,124,130,5,5,0.5,6,5,0.5,63,57,Clear,90.5,8.4,L-R,44,0.02,-0.0136,0.41,0.126,2.46,-0.58,-0.024,-0.005,0.0,-12,-1,0.4854,5,8,13,-3,Waukesha Foxes,Lakeside Beach Bums
240,3,2024-07-29,7,Lakeside Beach Bums,LBB,Waukesha Foxes,WKF,Beach Bums Ballpark,Lake Geneva,1.05,1518,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.735,0.271,3,0.204,0.045,0.466,0.759,0.275,12,0.158,0.056,0.471,1,12,0.478,-9,4,0.357,129,138,6,5,0.545,9,5,0.5,71,62,Partly Cloudy,87.2,13.4,R-L,51,0.12,0.0341,0.25,-0.019,-2.35,-1.02,-0.024,-0.005,-0.067,-18,-1,0.4798,6,4,10,2,Lakeside Beach Bums,Waukesha Foxes
241,3,2024-07-30,7,Johnson Creek Mapaches,JCM,Maunesha River Rats,MRR,Mapaches Ballpark,Johnson Creek,0.96,934,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.799,0.287,9,0.199,0.055,0.499,0.723,0.27,7,0.199,0.057,0.442,0,9,0.25,-19,3,0.5,58,77,17,7,0.708,25,7,0.733,139,114,Partly Cloudy,88.4,10.1,Calm,53,0.12,-0.0018,-0.31,-0.015,0.43,-0.31,0.076,0.057,-0.458,-44,-4,0.479,2,6,8,-4,Maunesha River Rats,Johnson Creek Mapaches
242,3,2024-07-31,7,Johnson Creek Mapaches,JCM,Maunesha River Rats,MRR,Mapaches Ballpark,Johnson Creek,0.96,1191,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,0.799,0.287,9,0.199,0.055,0.499,0.723,0.27,7,0.199,0.057,0.442,0,10,0.231,-23,3,0.0,60,83,18,7,0.72,29,7,0.733,145,116,Clear,80.6,2.5,Out,89,0.02,-0.0218,0.06,-0.195,1.71,-0.51,0.076,0.057,-0.489,-52,-4,0.2898,2,3,5,-1,Maunesha River Rats,Johnson Creek Mapaches
243,3,2024-08-01,8,Johnson Creek Mapaches,JCM,Maunesha River Rats,MRR,Mapaches Ballpark,Johnson Creek,0.96,1180,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,0.799,0.287,9,0.199,0.055,0.499,0.723,0.27,7,0.199,0.057,0.442,1,11,0.214,-24,3,0.0,62,86,19,7,0.731,30,8,0.733,148,118,Overcast,69.7,17.7,R-L,73,0.28,-0.01,-0.04,0.088,0.93,0.85,0.076,0.057,-0.517,-54,-5,0.5431,6,4,10,2,Johnson Creek Mapaches,Maunesha River Rats
244,3,2024-08-02,8,Johnson Creek Mapaches,JCM,Wisconsin Cheese Kings,WCK,Mapaches Ballpark,Johnson Creek,0.96,974,Owen Vogel,78,4.33,1.29,8.25,2.49,19.8,1,3,4,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.799,0.287,9,0.199,0.055,0.499,0.749,0.273,10,0.19,0.055,0.487,1,11,0.267,-22,4,0.333,68,90,15,9,0.625,20,6,0.8,143,123,Partly Cloudy,79.1,16.8,Calm,55,0.12,0.005,0.02,-0.171,-0.82,1.26,0.05,0.012,-0.358,-42,-2,0.4412,10,8,18,2,Johnson Creek Mapaches,Wisconsin Cheese Kings
245,3,2024-08-04,8,Johnson Creek Mapaches,JCM,Wisconsin Cheese Kings,WCK,Mapaches Ballpark,Johnson Creek,0.96,1059,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.799,0.287,9,0.199,0.055,0.499,0.749,0.273,10,0.19,0.055,0.487,0,11,0.312,-20,5,0.5,78,98,15,10,0.6,18,5,0.8,151,133,Clear,72.9,7.4,R-L,76,0.02,-0.0141,0.55,-0.079,0.74,0.18,0.05,0.012,-0.288,-38,0,0.3145,2,11,13,-9,Wisconsin Cheese Kings,Johnson Creek Mapaches
246,3,2024-08-05,8,Johnson Creek Mapaches,JCM,Wisconsin Cheese Kings,WCK,Mapaches Ballpark,Johnson Creek,0.96,967,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.799,0.287,9,0.199,0.055,0.499,0.749,0.273,10,0.19,0.055,0.487,0,12,0.294,-29,5,0.4,80,109,16,10,0.615,27,6,0.8,162,135,Clear,75.0,13.7,R-L,42,0.02,0.0236,-0.51,-0.091,-0.78,-1.36,0.05,0.012,-0.321,-56,-1,0.2894,1,9,10,-8,Wisconsin Cheese Kings,Johnson Creek Mapaches
247,3,2024-08-06,8,Johnson Creek Mapaches,JCM,Northshore Bobbers,NSB,Mapaches Ballpark,Johnson Creek,0.96,1040,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.799,0.287,9,0.199,0.055,0.499,0.742,0.281,10,0.175,0.051,0.469,1,13,0.278,-37,4,0.333,81,118,7,17,0.292,-26,5,0.4,122,148,Clear,78.3,6.4,L-R,48,0.02,-0.0091,0.87,0.091,1.69,-0.33,0.057,0.03,-0.014,-11,-1,0.6899,10,8,18,2,Johnson Creek Mapaches,Northshore Bobbers
248,3,2024-08-07,8,Johnson Creek Mapaches,JCM,Northshore Bobbers,NSB,Mapaches Ballpark,Johnson Creek,0.96,938,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.799,0.287,9,0.199,0.055,0.499,0.742,0.281,10,0.175,0.051,0.469,1,13,0.316,-35,5,0.429,91,126,7,18,0.28,-28,5,0.4,130,158,Overcast,83.5,7.2,Out,89,0.28,-0.004,-0.94,-0.239,-0.14,-1.44,0.057,0.03,0.036,-7,0,0.6384,6,5,11,1,Johnson Creek Mapaches,Northshore Bobbers
249,3,2024-08-08,8,Johnson Creek Mapaches,JCM,Northshore Bobbers,NSB,Mapaches Ballpark,Johnson Creek,0.96,1116,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.799,0.287,9,0.199,0.055,0.499,0.742,0.281,10,0.175,0.051,0.469,0,13,0.35,-34,5,0.5,97,131,7,19,0.269,-29,4,0.4,135,164,Partly Cloudy,72.2,15.6,Calm,35,0.12,0.0025,-0.33,0.043,0.01,0.91,0.057,0.03,0.081,-5,1,0.7122,9,13,22,-4,Northshore Bobbers,Johnson Creek Mapaches
250,3,2024-08-09,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,1023,Owen Vogel,78,4.33,1.29,8.25,2.49,19.8,1,3,4,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,0,14,0.333,-38,5,0.444,106,144,12,12,0.5,-7,4,0.4,135,142,Partly Cloudy,78.3,17.3,Out,47,0.12,-0.0344,-0.42,-0.091,-0.35,1.33,0.064,0.033,-0.167,-31,1,0.4996,2,7,9,-5,Lakeside Beach Bums,Johnson Creek Mapaches
251,3,2024-08-10,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,1026,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,0,15,0.318,-43,4,0.4,108,151,13,12,0.52,-2,5,0.4,142,144,Clear,72.6,7.6,Out,81,0.02,-0.0105,0.04,0.066,0.54,0.93,0.064,0.033,-0.202,-41,-1,0.6461,3,7,10,-4,Lakeside Beach Bums,Johnson Creek Mapaches
252,3,2024-08-11,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,1042,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,1,16,0.304,-47,4,0.364,111,158,14,12,0.538,2,5,0.4,149,147,Windy,86.1,12.6,Out,82,0.08,0.0002,-0.73,0.013,0.71,0.29,0.064,0.033,-0.234,-49,-1,0.6594,7,5,12,2,Johnson Creek Mapaches,Lakeside Beach Bums
253,3,2024-08-12,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,1008,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,1,16,0.333,-45,5,0.417,118,163,6,6,0.5,7,4,0.5,75,68,Overcast,76.4,13.6,In,76,0.28,-0.0155,-0.26,0.063,1.01,0.29,0.04,0.028,-0.167,-52,1,0.7437,7,6,13,1,Johnson Creek Mapaches,Waukesha Foxes
254,3,2024-08-13,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,748,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,1,16,0.36,-44,5,0.462,125,169,6,7,0.462,6,4,0.5,81,75,Light Rain,68.9,6.2,L-R,54,0.65,0.0245,0.11,-0.072,2.52,-0.32,0.04,0.028,-0.102,-50,1,0.5523,8,7,15,1,Johnson Creek Mapaches,Waukesha Foxes
255,3,2024-08-14,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,1205,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,1,16,0.385,-43,5,0.5,133,176,6,8,0.429,5,3,0.5,88,83,Clear,78.8,12.8,Out,52,0.02,0.003,-1.25,0.042,-3.11,-0.28,0.04,0.028,-0.044,-48,2,0.6606,6,4,10,2,Johnson Creek Mapaches,Waukesha Foxes
256,3,2024-08-16,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,1798,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.4,3,3,0.5,92,89,19,8,0.704,28,8,0.733,152,124,Clear,87.2,16.0,R-L,55,0.02,0.014,-0.82,0.155,0.07,0.11,0.036,0.029,-0.304,-25,-5,0.6152,11,5,16,6,Waukesha Foxes,Maunesha River Rats
257,3,2024-08-17,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,1805,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.438,9,4,1.0,103,94,19,9,0.679,22,7,0.733,157,135,Clear,74.1,5.9,Out,57,0.02,0.0198,0.66,0.006,1.18,-0.13,0.036,0.029,-0.241,-13,-3,0.8233,7,2,9,5,Waukesha Foxes,Maunesha River Rats
258,3,2024-08-19,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,1625,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.471,14,5,1.0,110,96,19,10,0.655,17,6,0.733,159,142,Partly Cloudy,82.9,16.3,Calm,72,0.12,0.0055,0.99,-0.023,1.39,0.11,0.036,0.029,-0.184,-3,-1,0.5982,9,5,14,4,Waukesha Foxes,Maunesha River Rats
259,3,2024-08-20,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,1579,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,1,9,0.5,18,5,1.0,119,101,17,10,0.63,35,6,0.8,171,136,Clear,77.0,16.9,Calm,74,0.02,-0.004,1.25,-0.267,-0.88,-0.01,0.01,-0.016,-0.13,-17,-1,0.567,6,4,10,2,Waukesha Foxes,Wisconsin Cheese Kings
260,3,2024-08-21,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,1057,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,1,9,0.526,20,6,1.0,125,105,17,11,0.607,33,5,0.8,175,142,Light Rain,81.5,8.8,Calm,45,0.65,-0.0059,0.1,-0.271,-2.26,-0.17,0.01,-0.016,-0.081,-13,1,0.7079,9,5,14,4,Waukesha Foxes,Wisconsin Cheese Kings
261,3,2024-08-22,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,1207,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,1,9,0.55,24,6,1.0,134,110,17,12,0.586,29,4,0.8,180,151,Light Rain,64.1,13.3,R-L,36,0.65,-0.0,-0.03,-0.085,0.86,-0.63,0.01,-0.016,-0.036,-5,2,0.5306,6,5,11,1,Waukesha Foxes,Wisconsin Cheese Kings
262,3,2024-08-23,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1145,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,1,9,0.571,25,6,1.0,140,115,8,19,0.296,-25,5,0.4,148,173,Light Rain,79.0,10.5,In,37,0.65,0.0124,0.36,0.261,1.33,0.09,0.017,0.002,0.275,50,1,0.7575,7,6,13,1,Waukesha Foxes,Northshore Bobbers
263,3,2024-08-24,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1805,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,1,9,0.591,26,7,1.0,147,121,8,20,0.286,-26,4,0.4,154,180,Partly Cloudy,76.2,10.6,In,70,0.12,0.0085,-0.34,-0.038,-0.67,-1.06,0.017,0.002,0.305,52,3,0.5651,12,8,20,4,Waukesha Foxes,Northshore Bobbers
264,3,2024-08-25,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1970,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,1,9,0.609,30,8,1.0,159,129,8,21,0.276,-30,3,0.4,162,192,Clear,78.0,17.1,Calm,79,0.02,0.0033,0.7,-0.068,0.47,0.17,0.017,0.002,0.333,60,5,0.7557,9,2,11,7,Waukesha Foxes,Northshore Bobbers
265,3,2024-08-26,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1901,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,0,9,0.625,37,9,1.0,168,131,14,13,0.519,0,5,0.4,154,154,Partly Cloudy,70.5,10.7,Calm,44,0.12,-0.0209,0.81,-0.187,-0.41,0.06,0.024,0.005,0.106,37,4,0.754,6,8,14,-2,Lakeside Beach Bums,Waukesha Foxes
266,3,2024-08-27,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1558,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,1,10,0.6,35,9,0.9,174,139,15,13,0.536,2,5,0.4,162,160,Clear,69.3,9.7,R-L,44,0.02,-0.0188,-0.41,-0.126,-2.46,0.58,0.024,0.005,0.064,33,4,0.6449,7,6,13,1,Waukesha Foxes,Lakeside Beach Bums
267,3,2024-08-28,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1032,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,1,10,0.615,36,9,0.909,181,145,15,14,0.517,1,5,0.4,168,167,Light Rain,70.4,15.4,Out,40,0.65,-0.0134,-0.25,0.019,2.35,1.02,0.024,0.005,0.098,35,4,0.7993,7,2,9,5,Waukesha Foxes,Lakeside Beach Bums
268,3,2024-08-29,8,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,1827,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,1,10,0.63,41,9,0.917,188,147,11,16,0.407,-41,6,0.533,139,180,Partly Cloudy,88.2,16.2,In,36,0.12,-0.004,-0.51,0.17,-0.36,0.42,-0.04,-0.028,0.223,82,3,0.6856,11,8,19,3,Waukesha Foxes,Johnson Creek Mapaches
269,3,2024-08-31,8,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,2179,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,1,10,0.643,44,9,0.923,199,155,11,17,0.393,-44,6,0.533,147,191,Partly Cloudy,63.1,9.9,L-R,48,0.12,-0.0214,0.6,0.201,-0.53,0.38,-0.04,-0.028,0.25,88,3,0.7335,7,2,9,5,Waukesha Foxes,Johnson Creek Mapaches
270,3,2024-09-01,9,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,1597,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,1,10,0.655,49,9,0.929,206,157,11,18,0.379,-49,5,0.533,149,198,Partly Cloudy,72.8,7.5,Out,58,0.12,0.0065,1.03,-0.111,0.46,-0.74,-0.04,-0.028,0.276,98,4,0.6591,7,3,10,4,Waukesha Foxes,Johnson Creek Mapaches
